area_code,area_name,date,cum_cases
E06000043,Brighton and Hove,2020-04-04,73
E06000044,Portsmouth,2020-04-04,89
E06000045,Southampton,2020-04-04,145
E06000046,Isle of Wight,2020-04-04,25
E06000047,County Durham,2020-04-04,199
E06000049,Cheshire East,2020-04-04,144
E06000050,Cheshire West and Chester,2020-04-04,149
E06000051,Shropshire,2020-04-04,138
E06000052,Cornwall and Isles of Scilly,2020-04-04,149
E06000054,Wiltshire,2020-04-04,120
E06000055,Bedford,2020-04-04,83
E06000056,Central Bedfordshire,2020-04-04,116
E06000057,Northumberland,2020-04-04,142
E06000058,"Bournemouth, Christchurch and Poole",2020-04-04,83
E06000059,Dorset,2020-04-04,91
E08000001,Bolton,2020-04-04,109
E08000002,Bury,2020-04-04,104
E08000003,Manchester,2020-04-04,252
E08000004,Oldham,2020-04-04,152
E08000005,Rochdale,2020-04-04,127
E08000006,Salford,2020-04-04,191
E08000007,Stockport,2020-04-04,193
E08000008,Tameside,2020-04-04,129
E08000009,Trafford,2020-04-04,173
E08000010,Wigan,2020-04-04,116
E08000011,Knowsley,2020-04-04,110
E08000012,Liverpool,2020-04-04,387
E08000013,St. Helens,2020-04-04,148
E08000014,Sefton,2020-04-04,172
E08000015,Wirral,2020-04-04,147
E08000016,Barnsley,2020-04-04,158
E08000017,Doncaster,2020-04-04,117
E08000018,Rotherham,2020-04-04,158
E08000019,Sheffield,2020-04-04,730
E08000021,Newcastle upon Tyne,2020-04-04,285
E08000022,North Tyneside,2020-04-04,133
E08000023,South Tyneside,2020-04-04,57
E08000024,Sunderland,2020-04-04,152
E08000025,Birmingham,2020-04-04,1138
E08000026,Coventry,2020-04-04,215
E08000027,Dudley,2020-04-04,249
E08000028,Sandwell,2020-04-04,283
E08000029,Solihull,2020-04-04,183
E08000030,Walsall,2020-04-04,309
E08000031,Wolverhampton,2020-04-04,275
E08000032,Bradford,2020-04-04,170
E08000033,Calderdale,2020-04-04,69
E08000034,Kirklees,2020-04-04,153
E08000035,Leeds,2020-04-04,272
E08000036,Wakefield,2020-04-04,128
E08000037,Gateshead,2020-04-04,108
E09000002,Barking and Dagenham,2020-04-04,183
E09000003,Barnet,2020-04-04,589
E09000004,Bexley,2020-04-04,221
E09000005,Brent,2020-04-04,663
E09000006,Bromley,2020-04-04,434
E09000007,Camden,2020-04-04,263
E09000008,Croydon,2020-04-04,515
E09000009,Ealing,2020-04-04,445
E09000010,Enfield,2020-04-04,300
E09000011,Greenwich,2020-04-04,283
E09000012,Hackney and City of London,2020-04-04,304
E09000013,Hammersmith and Fulham,2020-04-04,230
E09000014,Haringey,2020-04-04,246
E09000015,Harrow,2020-04-04,422
E09000016,Havering,2020-04-04,194
E09000017,Hillingdon,2020-04-04,295
E09000018,Hounslow,2020-04-04,285
E09000019,Islington,2020-04-04,226
E09000020,Kensington and Chelsea,2020-04-04,240
E09000021,Kingston upon Thames,2020-04-04,144
E09000022,Lambeth,2020-04-04,577
E09000023,Lewisham,2020-04-04,408
E09000024,Merton,2020-04-04,271
E09000025,Newham,2020-04-04,412
E09000026,Redbridge,2020-04-04,252
E09000027,Richmond upon Thames,2020-04-04,175
E09000028,Southwark,2020-04-04,586
E09000029,Sutton,2020-04-04,208
E09000030,Tower Hamlets,2020-04-04,288
E09000031,Waltham Forest,2020-04-04,313
E09000032,Wandsworth,2020-04-04,454
E09000033,Westminster,2020-04-04,338
E10000002,Buckinghamshire,2020-04-04,255
E10000003,Cambridgeshire,2020-04-04,191
E10000006,Cumbria,2020-04-04,629
E10000007,Derbyshire,2020-04-04,398
E10000008,Devon,2020-04-04,181
E10000011,East Sussex,2020-04-04,132
E10000012,Essex,2020-04-04,597
E10000013,Gloucestershire,2020-04-04,258
E10000014,Hampshire,2020-04-04,809
E10000015,Hertfordshire,2020-04-04,692
E10000016,Kent,2020-04-04,704
E10000017,Lancashire,2020-04-04,642
E10000018,Leicestershire,2020-04-04,277
E10000019,Lincolnshire,2020-04-04,223
E10000020,Norfolk,2020-04-04,254
E10000021,Northamptonshire,2020-04-04,302
E10000023,North Yorkshire,2020-04-04,218
E10000024,Nottinghamshire,2020-04-04,357
E10000025,Oxfordshire,2020-04-04,356
E10000027,Somerset,2020-04-04,76
E10000028,Staffordshire,2020-04-04,470
E10000029,Suffolk,2020-04-04,191
E10000030,Surrey,2020-04-04,736
E10000031,Warwickshire,2020-04-04,302
E10000032,West Sussex,2020-04-04,216
E10000034,Worcestershire,2020-04-04,321
Unconfirmed,Unconfirmed,2020-04-05,1761
E06000001,Hartlepool,2020-04-05,29
E06000002,Middlesbrough,2020-04-05,126
E06000003,Redcar and Cleveland,2020-04-05,84
E06000004,Stockton-on-Tees,2020-04-05,108
E06000005,Darlington,2020-04-05,45
E06000006,Halton,2020-04-05,75
E06000007,Warrington,2020-04-05,122
E06000008,Blackburn with Darwen,2020-04-05,63
E06000009,Blackpool,2020-04-05,66
E06000010,"Kingston upon Hull, City of",2020-04-05,31
E06000011,East Riding of Yorkshire,2020-04-05,88
E06000012,North East Lincolnshire,2020-04-05,43
E06000013,North Lincolnshire,2020-04-05,51
E06000014,York,2020-04-05,71
E06000015,Derby,2020-04-05,239
E06000016,Leicester,2020-04-05,195
E06000017,Rutland,2020-04-05,6
E06000018,Nottingham,2020-04-05,191
E06000019,"Herefordshire, County of",2020-04-05,62
E06000020,Telford and Wrekin,2020-04-05,73
E06000021,Stoke-on-Trent,2020-04-05,106
E06000022,Bath and North East Somerset,2020-04-05,58
E06000023,"Bristol, City of",2020-04-05,167
E06000024,North Somerset,2020-04-05,66
E06000025,South Gloucestershire,2020-04-05,113
E06000026,Plymouth,2020-04-05,97
E06000027,Torbay,2020-04-05,54
E06000030,Swindon,2020-04-05,50
E06000031,Peterborough,2020-04-05,48
E06000032,Luton,2020-04-05,163
E06000033,Southend-on-Sea,2020-04-05,97
E06000034,Thurrock,2020-04-05,105
E06000035,Medway,2020-04-05,153
E06000036,Bracknell Forest,2020-04-05,57
E06000037,West Berkshire,2020-04-05,80
E06000038,Reading,2020-04-05,89
E06000039,Slough,2020-04-05,143
E06000040,Windsor and Maidenhead,2020-04-05,99
E06000041,Wokingham,2020-04-05,101
E06000042,Milton Keynes,2020-04-05,155
E06000043,Brighton and Hove,2020-04-05,84
E06000044,Portsmouth,2020-04-05,96
E06000045,Southampton,2020-04-05,147
E06000046,Isle of Wight,2020-04-05,32
E06000047,County Durham,2020-04-05,260
E06000049,Cheshire East,2020-04-05,171
E06000050,Cheshire West and Chester,2020-04-05,167
E06000051,Shropshire,2020-04-05,143
E06000052,Cornwall and Isles of Scilly,2020-04-05,187
E06000054,Wiltshire,2020-04-05,120
E06000055,Bedford,2020-04-05,97
E06000056,Central Bedfordshire,2020-04-05,132
E06000057,Northumberland,2020-04-05,188
E06000058,"Bournemouth, Christchurch and Poole",2020-04-05,85
E06000059,Dorset,2020-04-05,95
E08000001,Bolton,2020-04-05,133
E08000002,Bury,2020-04-05,124
E08000003,Manchester,2020-04-05,293
E08000004,Oldham,2020-04-05,194
E08000005,Rochdale,2020-04-05,155
E08000006,Salford,2020-04-05,226
E08000007,Stockport,2020-04-05,225
E08000008,Tameside,2020-04-05,145
E08000009,Trafford,2020-04-05,201
E08000010,Wigan,2020-04-05,156
E08000011,Knowsley,2020-04-05,133
E08000012,Liverpool,2020-04-05,455
E08000013,St. Helens,2020-04-05,184
E08000014,Sefton,2020-04-05,219
E08000015,Wirral,2020-04-05,168
E08000016,Barnsley,2020-04-05,200
E08000017,Doncaster,2020-04-05,137
E08000018,Rotherham,2020-04-05,202
E08000019,Sheffield,2020-04-05,833
E08000021,Newcastle upon Tyne,2020-04-05,348
E08000022,North Tyneside,2020-04-05,160
E08000023,South Tyneside,2020-04-05,84
E08000024,Sunderland,2020-04-05,236
E08000025,Birmingham,2020-04-05,1246
E08000026,Coventry,2020-04-05,246
E08000027,Dudley,2020-04-05,283
E08000028,Sandwell,2020-04-05,316
E08000029,Solihull,2020-04-05,204
E08000030,Walsall,2020-04-05,340
E08000031,Wolverhampton,2020-04-05,294
E08000032,Bradford,2020-04-05,185
E08000033,Calderdale,2020-04-05,89
E08000034,Kirklees,2020-04-05,185
E08000035,Leeds,2020-04-05,296
E08000036,Wakefield,2020-04-05,153
E08000037,Gateshead,2020-04-05,168
E09000002,Barking and Dagenham,2020-04-05,209
E09000003,Barnet,2020-04-05,645
E09000004,Bexley,2020-04-05,242
E09000005,Brent,2020-04-05,728
E09000006,Bromley,2020-04-05,489
E09000007,Camden,2020-04-05,289
E09000008,Croydon,2020-04-05,558
E09000009,Ealing,2020-04-05,489
E09000010,Enfield,2020-04-05,333
E09000011,Greenwich,2020-04-05,318
E09000012,Hackney and City of London,2020-04-05,345
E09000013,Hammersmith and Fulham,2020-04-05,252
E09000014,Haringey,2020-04-05,277
E09000015,Harrow,2020-04-05,450
E09000016,Havering,2020-04-05,232
E09000017,Hillingdon,2020-04-05,317
E09000018,Hounslow,2020-04-05,323
E09000019,Islington,2020-04-05,248
E09000020,Kensington and Chelsea,2020-04-05,258
E09000021,Kingston upon Thames,2020-04-05,156
E09000022,Lambeth,2020-04-05,631
E09000023,Lewisham,2020-04-05,477
E09000024,Merton,2020-04-05,293
E09000025,Newham,2020-04-05,493
E09000026,Redbridge,2020-04-05,299
E09000027,Richmond upon Thames,2020-04-05,189
E09000028,Southwark,2020-04-05,648
E09000029,Sutton,2020-04-05,232
E09000030,Tower Hamlets,2020-04-05,339
E09000031,Waltham Forest,2020-04-05,364
E09000032,Wandsworth,2020-04-05,492
E09000033,Westminster,2020-04-05,363
E10000002,Buckinghamshire,2020-04-05,268
E10000003,Cambridgeshire,2020-04-05,212
E10000006,Cumbria,2020-04-05,698
E10000007,Derbyshire,2020-04-05,452
E10000008,Devon,2020-04-05,207
E10000011,East Sussex,2020-04-05,155
E10000012,Essex,2020-04-05,792
E10000013,Gloucestershire,2020-04-05,281
E10000014,Hampshire,2020-04-05,876
E10000015,Hertfordshire,2020-04-05,833
E10000016,Kent,2020-04-05,755
E10000017,Lancashire,2020-04-05,726
E10000018,Leicestershire,2020-04-05,311
E10000019,Lincolnshire,2020-04-05,252
E10000020,Norfolk,2020-04-05,279
E10000021,Northamptonshire,2020-04-05,343
E10000023,North Yorkshire,2020-04-05,243
E10000024,Nottinghamshire,2020-04-05,413
E10000025,Oxfordshire,2020-04-05,411
E10000027,Somerset,2020-04-05,99
E10000028,Staffordshire,2020-04-05,534
E10000029,Suffolk,2020-04-05,231
E10000030,Surrey,2020-04-05,811
E10000031,Warwickshire,2020-04-05,334
E10000032,West Sussex,2020-04-05,220
E10000034,Worcestershire,2020-04-05,350
Unconfirmed,Unconfirmed,2020-04-06,1723
E06000001,Hartlepool,2020-04-06,33
E06000002,Middlesbrough,2020-04-06,151
E06000003,Redcar and Cleveland,2020-04-06,100
E06000004,Stockton-on-Tees,2020-04-06,117
E06000005,Darlington,2020-04-06,52
E06000006,Halton,2020-04-06,95
E06000007,Warrington,2020-04-06,138
E06000008,Blackburn with Darwen,2020-04-06,71
E06000009,Blackpool,2020-04-06,72
E06000010,"Kingston upon Hull, City of",2020-04-06,38
E06000011,East Riding of Yorkshire,2020-04-06,96
E06000012,North East Lincolnshire,2020-04-06,49
E06000013,North Lincolnshire,2020-04-06,62
E06000014,York,2020-04-06,75
E06000015,Derby,2020-04-06,263
E06000016,Leicester,2020-04-06,211
E06000017,Rutland,2020-04-06,6
E06000018,Nottingham,2020-04-06,204
E06000019,"Herefordshire, County of",2020-04-06,66
E06000020,Telford and Wrekin,2020-04-06,73
E06000021,Stoke-on-Trent,2020-04-06,115
E06000022,Bath and North East Somerset,2020-04-06,66
E06000023,"Bristol, City of",2020-04-06,211
E06000024,North Somerset,2020-04-06,82
E06000025,South Gloucestershire,2020-04-06,139
E06000026,Plymouth,2020-04-06,102
E06000027,Torbay,2020-04-06,57
E06000030,Swindon,2020-04-06,74
E06000031,Peterborough,2020-04-06,61
E06000032,Luton,2020-04-06,167
E06000033,Southend-on-Sea,2020-04-06,118
E06000034,Thurrock,2020-04-06,120
E06000035,Medway,2020-04-06,153
E06000036,Bracknell Forest,2020-04-06,69
E06000037,West Berkshire,2020-04-06,92
E06000038,Reading,2020-04-06,111
E06000039,Slough,2020-04-06,155
E06000040,Windsor and Maidenhead,2020-04-06,105
E06000041,Wokingham,2020-04-06,114
E06000042,Milton Keynes,2020-04-06,181
E06000043,Brighton and Hove,2020-04-06,85
E06000044,Portsmouth,2020-04-06,104
E06000045,Southampton,2020-04-06,149
E06000046,Isle of Wight,2020-04-06,32
E06000047,County Durham,2020-04-06,292
E06000049,Cheshire East,2020-04-06,196
E06000050,Cheshire West and Chester,2020-04-06,200
E06000051,Shropshire,2020-04-06,143
E06000052,Cornwall and Isles of Scilly,2020-04-06,198
E06000054,Wiltshire,2020-04-06,154
E06000055,Bedford,2020-04-06,110
E06000056,Central Bedfordshire,2020-04-06,144
E06000057,Northumberland,2020-04-06,211
E06000058,"Bournemouth, Christchurch and Poole",2020-04-06,115
E06000059,Dorset,2020-04-06,126
E08000001,Bolton,2020-04-06,170
E08000002,Bury,2020-04-06,138
E08000003,Manchester,2020-04-06,323
E08000004,Oldham,2020-04-06,216
E08000005,Rochdale,2020-04-06,167
E08000006,Salford,2020-04-06,242
E08000007,Stockport,2020-04-06,246
E08000008,Tameside,2020-04-06,162
E08000009,Trafford,2020-04-06,222
E08000010,Wigan,2020-04-06,185
E08000011,Knowsley,2020-04-06,167
E08000012,Liverpool,2020-04-06,510
E08000013,St. Helens,2020-04-06,236
E08000014,Sefton,2020-04-06,264
E08000015,Wirral,2020-04-06,220
E08000016,Barnsley,2020-04-06,216
E08000017,Doncaster,2020-04-06,144
E08000018,Rotherham,2020-04-06,221
E08000019,Sheffield,2020-04-06,882
E08000021,Newcastle upon Tyne,2020-04-06,359
E08000022,North Tyneside,2020-04-06,180
E08000023,South Tyneside,2020-04-06,98
E08000024,Sunderland,2020-04-06,278
E08000025,Birmingham,2020-04-06,1287
E08000026,Coventry,2020-04-06,263
E08000027,Dudley,2020-04-06,296
E08000028,Sandwell,2020-04-06,353
E08000029,Solihull,2020-04-06,215
E08000030,Walsall,2020-04-06,359
E08000031,Wolverhampton,2020-04-06,304
E08000032,Bradford,2020-04-06,204
E08000033,Calderdale,2020-04-06,94
E08000034,Kirklees,2020-04-06,198
E08000035,Leeds,2020-04-06,325
E08000036,Wakefield,2020-04-06,162
E08000037,Gateshead,2020-04-06,180
E09000002,Barking and Dagenham,2020-04-06,211
E09000003,Barnet,2020-04-06,666
E09000004,Bexley,2020-04-06,250
E09000005,Brent,2020-04-06,759
E09000006,Bromley,2020-04-06,521
E09000007,Camden,2020-04-06,298
E09000008,Croydon,2020-04-06,620
E09000009,Ealing,2020-04-06,503
E09000010,Enfield,2020-04-06,350
E09000011,Greenwich,2020-04-06,322
E09000012,Hackney and City of London,2020-04-06,362
E09000013,Hammersmith and Fulham,2020-04-06,266
E09000014,Haringey,2020-04-06,285
E09000015,Harrow,2020-04-06,469
E09000016,Havering,2020-04-06,248
E09000017,Hillingdon,2020-04-06,348
E09000018,Hounslow,2020-04-06,338
E09000019,Islington,2020-04-06,257
E09000020,Kensington and Chelsea,2020-04-06,272
E09000021,Kingston upon Thames,2020-04-06,169
E09000022,Lambeth,2020-04-06,671
E09000023,Lewisham,2020-04-06,490
E09000024,Merton,2020-04-06,316
E09000025,Newham,2020-04-06,530
E09000026,Redbridge,2020-04-06,311
E09000027,Richmond upon Thames,2020-04-06,200
E09000028,Southwark,2020-04-06,685
E09000029,Sutton,2020-04-06,262
E09000030,Tower Hamlets,2020-04-06,359
E09000031,Waltham Forest,2020-04-06,389
E09000032,Wandsworth,2020-04-06,526
E09000033,Westminster,2020-04-06,383
E10000002,Buckinghamshire,2020-04-06,300
E10000003,Cambridgeshire,2020-04-06,222
E10000006,Cumbria,2020-04-06,753
E10000007,Derbyshire,2020-04-06,494
E10000008,Devon,2020-04-06,229
E10000011,East Sussex,2020-04-06,161
E10000012,Essex,2020-04-06,858
E10000013,Gloucestershire,2020-04-06,306
E10000014,Hampshire,2020-04-06,921
E10000015,Hertfordshire,2020-04-06,870
E10000016,Kent,2020-04-06,791
E10000017,Lancashire,2020-04-06,838
E10000018,Leicestershire,2020-04-06,338
E10000019,Lincolnshire,2020-04-06,275
E10000020,Norfolk,2020-04-06,301
E10000021,Northamptonshire,2020-04-06,428
E10000023,North Yorkshire,2020-04-06,269
E10000024,Nottinghamshire,2020-04-06,425
E10000025,Oxfordshire,2020-04-06,450
E10000027,Somerset,2020-04-06,114
E10000028,Staffordshire,2020-04-06,570
E10000029,Suffolk,2020-04-06,243
E10000030,Surrey,2020-04-06,887
E10000031,Warwickshire,2020-04-06,361
E10000032,West Sussex,2020-04-06,224
E10000034,Worcestershire,2020-04-06,394
Unconfirmed,Unconfirmed,2020-04-07,1818
E06000001,Hartlepool,2020-04-07,36
E06000002,Middlesbrough,2020-04-07,169
E06000003,Redcar and Cleveland,2020-04-07,112
E06000004,Stockton-on-Tees,2020-04-07,123
E06000005,Darlington,2020-04-07,55
E06000006,Halton,2020-04-07,107
E06000007,Warrington,2020-04-07,162
E06000008,Blackburn with Darwen,2020-04-07,86
E06000009,Blackpool,2020-04-07,85
E06000010,"Kingston upon Hull, City of",2020-04-07,38
E06000011,East Riding of Yorkshire,2020-04-07,97
E06000012,North East Lincolnshire,2020-04-07,49
E06000013,North Lincolnshire,2020-04-07,62
E06000014,York,2020-04-07,75
E06000015,Derby,2020-04-07,263
E06000016,Leicester,2020-04-07,211
E06000017,Rutland,2020-04-07,6
E06000018,Nottingham,2020-04-07,204
E06000019,"Herefordshire, County of",2020-04-07,70
E06000020,Telford and Wrekin,2020-04-07,79
E06000021,Stoke-on-Trent,2020-04-07,117
E06000022,Bath and North East Somerset,2020-04-07,67
E06000023,"Bristol, City of",2020-04-07,211
E06000024,North Somerset,2020-04-07,82
E06000025,South Gloucestershire,2020-04-07,139
E06000026,Plymouth,2020-04-07,102
E06000027,Torbay,2020-04-07,57
E06000030,Swindon,2020-04-07,75
E06000031,Peterborough,2020-04-07,62
E06000032,Luton,2020-04-07,195
E06000033,Southend-on-Sea,2020-04-07,136
E06000034,Thurrock,2020-04-07,125
E06000035,Medway,2020-04-07,196
E06000036,Bracknell Forest,2020-04-07,79
E06000037,West Berkshire,2020-04-07,107
E06000038,Reading,2020-04-07,128
E06000039,Slough,2020-04-07,167
E06000040,Windsor and Maidenhead,2020-04-07,116
E06000041,Wokingham,2020-04-07,129
E06000042,Milton Keynes,2020-04-07,186
E06000043,Brighton and Hove,2020-04-07,86
E06000044,Portsmouth,2020-04-07,115
E06000045,Southampton,2020-04-07,181
E06000046,Isle of Wight,2020-04-07,36
E06000047,County Durham,2020-04-07,303
E06000049,Cheshire East,2020-04-07,209
E06000050,Cheshire West and Chester,2020-04-07,227
E06000051,Shropshire,2020-04-07,157
E06000052,Cornwall and Isles of Scilly,2020-04-07,198
E06000054,Wiltshire,2020-04-07,156
E06000055,Bedford,2020-04-07,120
E06000056,Central Bedfordshire,2020-04-07,164
E06000057,Northumberland,2020-04-07,211
E06000058,"Bournemouth, Christchurch and Poole",2020-04-07,116
E06000059,Dorset,2020-04-07,126
E08000001,Bolton,2020-04-07,185
E08000002,Bury,2020-04-07,151
E08000003,Manchester,2020-04-07,361
E08000004,Oldham,2020-04-07,232
E08000005,Rochdale,2020-04-07,186
E08000006,Salford,2020-04-07,259
E08000007,Stockport,2020-04-07,270
E08000008,Tameside,2020-04-07,182
E08000009,Trafford,2020-04-07,240
E08000010,Wigan,2020-04-07,197
E08000011,Knowsley,2020-04-07,169
E08000012,Liverpool,2020-04-07,552
E08000013,St. Helens,2020-04-07,239
E08000014,Sefton,2020-04-07,289
E08000015,Wirral,2020-04-07,262
E08000016,Barnsley,2020-04-07,216
E08000017,Doncaster,2020-04-07,144
E08000018,Rotherham,2020-04-07,223
E08000019,Sheffield,2020-04-07,883
E08000021,Newcastle upon Tyne,2020-04-07,367
E08000022,North Tyneside,2020-04-07,183
E08000023,South Tyneside,2020-04-07,101
E08000024,Sunderland,2020-04-07,285
E08000025,Birmingham,2020-04-07,1372
E08000026,Coventry,2020-04-07,277
E08000027,Dudley,2020-04-07,309
E08000028,Sandwell,2020-04-07,363
E08000029,Solihull,2020-04-07,241
E08000030,Walsall,2020-04-07,386
E08000031,Wolverhampton,2020-04-07,335
E08000032,Bradford,2020-04-07,222
E08000033,Calderdale,2020-04-07,94
E08000034,Kirklees,2020-04-07,203
E08000035,Leeds,2020-04-07,340
E08000036,Wakefield,2020-04-07,177
E08000037,Gateshead,2020-04-07,188
E09000002,Barking and Dagenham,2020-04-07,222
E09000003,Barnet,2020-04-07,717
E09000004,Bexley,2020-04-07,274
E09000005,Brent,2020-04-07,819
E09000006,Bromley,2020-04-07,547
E09000007,Camden,2020-04-07,321
E09000008,Croydon,2020-04-07,689
E09000009,Ealing,2020-04-07,533
E09000010,Enfield,2020-04-07,370
E09000011,Greenwich,2020-04-07,337
E09000012,Hackney and City of London,2020-04-07,365
E09000013,Hammersmith and Fulham,2020-04-07,286
E09000014,Haringey,2020-04-07,308
E09000015,Harrow,2020-04-07,500
E09000016,Havering,2020-04-07,273
E09000017,Hillingdon,2020-04-07,366
E09000018,Hounslow,2020-04-07,361
E09000019,Islington,2020-04-07,268
E09000020,Kensington and Chelsea,2020-04-07,278
E09000021,Kingston upon Thames,2020-04-07,199
E09000022,Lambeth,2020-04-07,698
E09000023,Lewisham,2020-04-07,516
E09000024,Merton,2020-04-07,358
E09000025,Newham,2020-04-07,535
E09000026,Redbridge,2020-04-07,319
E09000027,Richmond upon Thames,2020-04-07,213
E09000028,Southwark,2020-04-07,710
E09000029,Sutton,2020-04-07,287
E09000030,Tower Hamlets,2020-04-07,361
E09000031,Waltham Forest,2020-04-07,393
E09000032,Wandsworth,2020-04-07,557
E09000033,Westminster,2020-04-07,398
E10000002,Buckinghamshire,2020-04-07,329
E10000003,Cambridgeshire,2020-04-07,237
E10000006,Cumbria,2020-04-07,804
E10000007,Derbyshire,2020-04-07,501
E10000008,Devon,2020-04-07,236
E10000011,East Sussex,2020-04-07,181
E10000012,Essex,2020-04-07,938
E10000013,Gloucestershire,2020-04-07,364
E10000014,Hampshire,2020-04-07,989
E10000015,Hertfordshire,2020-04-07,933
E10000016,Kent,2020-04-07,923
E10000017,Lancashire,2020-04-07,923
E10000018,Leicestershire,2020-04-07,339
E10000019,Lincolnshire,2020-04-07,277
E10000020,Norfolk,2020-04-07,341
E10000021,Northamptonshire,2020-04-07,473
E10000023,North Yorkshire,2020-04-07,285
E10000024,Nottinghamshire,2020-04-07,469
E10000025,Oxfordshire,2020-04-07,501
E10000027,Somerset,2020-04-07,114
E10000028,Staffordshire,2020-04-07,597
E10000029,Suffolk,2020-04-07,263
E10000030,Surrey,2020-04-07,1017
E10000031,Warwickshire,2020-04-07,400
E10000032,West Sussex,2020-04-07,266
E10000034,Worcestershire,2020-04-07,419
Unconfirmed,Unconfirmed,2020-04-08,1991
E06000001,Hartlepool,2020-04-08,49
E06000002,Middlesbrough,2020-04-08,196
E06000003,Redcar and Cleveland,2020-04-08,119
E06000004,Stockton-on-Tees,2020-04-08,143
E06000005,Darlington,2020-04-08,77
E06000006,Halton,2020-04-08,127
E06000007,Warrington,2020-04-08,182
E06000008,Blackburn with Darwen,2020-04-08,92
E06000009,Blackpool,2020-04-08,94
E06000010,"Kingston upon Hull, City of",2020-04-08,58
E06000011,East Riding of Yorkshire,2020-04-08,123
E06000012,North East Lincolnshire,2020-04-08,50
E06000013,North Lincolnshire,2020-04-08,66
E06000014,York,2020-04-08,87
E06000015,Derby,2020-04-08,300
E06000016,Leicester,2020-04-08,250
E06000017,Rutland,2020-04-08,8
E06000018,Nottingham,2020-04-08,232
E06000019,"Herefordshire, County of",2020-04-08,81
E06000020,Telford and Wrekin,2020-04-08,96
E06000021,Stoke-on-Trent,2020-04-08,130
E06000022,Bath and North East Somerset,2020-04-08,77
E06000023,"Bristol, City of",2020-04-08,234
E06000024,North Somerset,2020-04-08,91
E06000025,South Gloucestershire,2020-04-08,155
E06000026,Plymouth,2020-04-08,110
E06000027,Torbay,2020-04-08,64
E06000030,Swindon,2020-04-08,88
E06000031,Peterborough,2020-04-08,80
E06000032,Luton,2020-04-08,205
E06000033,Southend-on-Sea,2020-04-08,156
E06000034,Thurrock,2020-04-08,134
E06000035,Medway,2020-04-08,232
E06000036,Bracknell Forest,2020-04-08,79
E06000037,West Berkshire,2020-04-08,121
E06000038,Reading,2020-04-08,129
E06000039,Slough,2020-04-08,169
E06000040,Windsor and Maidenhead,2020-04-08,117
E06000041,Wokingham,2020-04-08,129
E06000042,Milton Keynes,2020-04-08,195
E06000043,Brighton and Hove,2020-04-08,153
E06000044,Portsmouth,2020-04-08,130
E06000045,Southampton,2020-04-08,191
E06000046,Isle of Wight,2020-04-08,38
E06000047,County Durham,2020-04-08,410
E06000049,Cheshire East,2020-04-08,226
E06000050,Cheshire West and Chester,2020-04-08,261
E06000051,Shropshire,2020-04-08,174
E06000052,Cornwall and Isles of Scilly,2020-04-08,224
E06000054,Wiltshire,2020-04-08,180
E06000055,Bedford,2020-04-08,135
E06000056,Central Bedfordshire,2020-04-08,173
E06000057,Northumberland,2020-04-08,272
E06000058,"Bournemouth, Christchurch and Poole",2020-04-08,127
E06000059,Dorset,2020-04-08,136
E08000001,Bolton,2020-04-08,204
E08000002,Bury,2020-04-08,166
E08000003,Manchester,2020-04-08,395
E08000004,Oldham,2020-04-08,248
E08000005,Rochdale,2020-04-08,195
E08000006,Salford,2020-04-08,273
E08000007,Stockport,2020-04-08,298
E08000008,Tameside,2020-04-08,191
E08000009,Trafford,2020-04-08,257
E08000010,Wigan,2020-04-08,209
E08000011,Knowsley,2020-04-08,198
E08000012,Liverpool,2020-04-08,587
E08000013,St. Helens,2020-04-08,269
E08000014,Sefton,2020-04-08,306
E08000015,Wirral,2020-04-08,288
E08000016,Barnsley,2020-04-08,238
E08000017,Doncaster,2020-04-08,168
E08000018,Rotherham,2020-04-08,240
E08000019,Sheffield,2020-04-08,940
E08000021,Newcastle upon Tyne,2020-04-08,432
E08000022,North Tyneside,2020-04-08,242
E08000023,South Tyneside,2020-04-08,118
E08000024,Sunderland,2020-04-08,343
E08000025,Birmingham,2020-04-08,1462
E08000026,Coventry,2020-04-08,295
E08000027,Dudley,2020-04-08,341
E08000028,Sandwell,2020-04-08,399
E08000029,Solihull,2020-04-08,259
E08000030,Walsall,2020-04-08,421
E08000031,Wolverhampton,2020-04-08,354
E08000032,Bradford,2020-04-08,258
E08000033,Calderdale,2020-04-08,110
E08000034,Kirklees,2020-04-08,235
E08000035,Leeds,2020-04-08,389
E08000036,Wakefield,2020-04-08,200
E08000037,Gateshead,2020-04-08,230
E09000002,Barking and Dagenham,2020-04-08,249
E09000003,Barnet,2020-04-08,752
E09000004,Bexley,2020-04-08,303
E09000005,Brent,2020-04-08,853
E09000006,Bromley,2020-04-08,583
E09000007,Camden,2020-04-08,343
E09000008,Croydon,2020-04-08,763
E09000009,Ealing,2020-04-08,553
E09000010,Enfield,2020-04-08,392
E09000011,Greenwich,2020-04-08,378
E09000012,Hackney and City of London,2020-04-08,412
E09000013,Hammersmith and Fulham,2020-04-08,295
E09000014,Haringey,2020-04-08,324
E09000015,Harrow,2020-04-08,530
E09000016,Havering,2020-04-08,299
E09000017,Hillingdon,2020-04-08,389
E09000018,Hounslow,2020-04-08,380
E09000019,Islington,2020-04-08,276
E09000020,Kensington and Chelsea,2020-04-08,286
E09000021,Kingston upon Thames,2020-04-08,212
E09000022,Lambeth,2020-04-08,731
E09000023,Lewisham,2020-04-08,554
E09000024,Merton,2020-04-08,386
